Age,Income,NumPurchases,Calls,Churn
64,852,18,10,0
29,979,76,9,1
57,448,23,14,0
41,124,69,7,1
34,271,70,13,1
36,62,10,9,1
22,140,26,7,0
29,165,80,7,0
21,815,98,11,0
59,741,47,6,1
35,463,22,9,1
19,39,55,11,0
30,965,71,8,0
41,215,58,7,0
33,225,20,8,1
53,665,28,3,0
35,616,95,1,0
50,657,12,5,1
26,738,14,4,0
30,929,0,3,0
41,572,85,10,0
21,998,18,2,0
64,414,29,6,0
47,760,3,14,1
59,857,85,9,0
42,656,12,8,1
59,911,57,8,0
36,134,34,11,1
46,682,93,9,1
20,66,17,14,0
20,51,52,1,1
45,38,36,11,0
45,759,43,11,0
48,107,26,14,0
50,616,28,6,0
55,746,67,11,0
21,42,68,3,1
49,707,38,4,0
64,273,31,12,0
25,533,72,12,0
45,517,39,5,0
25,316,64,12,0
23,204,23,5,0
29,197,31,12,0
23,803,60,4,0
23,163,74,8,0
63,773,69,6,0
59,487,16,14,0
62,842,69,6,0
43,243,95,12,1
53,220,93,4,1
28,57,22,6,1
47,758,76,12,0
18,328,26,14,1
30,257,14,12,0
24,583,13,12,0
49,925,60,3,1
45,0,22,13,0
33,850,76,8,1
29,147,78,1,0
27,621,93,12,0
25,643,86,14,0
52,850,91,6,1
34,437,75,3,0
46,738,36,11,0
62,362,32,14,1
52,829,82,13,1
43,809,98,4,0
40,537,39,4,0
31,786,8,14,1
59,84,9,4,0
29,471,78,11,0
53,689,51,4,1
41,194,37,11,0
61,895,73,7,1
57,225,43,10,0
24,501,20,3,1
53,707,24,14,1
46,447,57,5,0
58,629,19,12,0
52,523,4,3,0
21,833,13,4,0
62,406,83,13,1
24,12,57,1,0
22,933,90,11,0
50,479,89,7,0
55,622,80,12,0
40,45,85,13,1
50,689,39,5,1
42,11,93,10,0
29,376,28,11,0
25,2,95,11,1
20,59,59,2,0
38,305,11,5,0
45,868,25,13,0
52,261,51,12,0
36,198,43,6,1
57,10,21,10,0
21,543,95,6,0
62,490,11,8,0
60,690,23,11,0
49,852,47,5,0
25,483,11,12,0
27,486,51,11,1
54,458,24,2,0
59,982,96,9,1
52,406,1,11,0
56,427,17,6,1
39,413,33,9,1
29,467,71,9,0
28,779,16,3,1
27,952,74,2,1
21,213,75,12,0
63,662,9,2,0
21,10,54,5,1
27,297,40,7,0
44,522,62,14,1
22,190,18,3,1
18,217,32,10,1
25,685,34,11,0
61,395,93,6,0
42,450,80,8,1
33,261,49,5,0
30,865,0,10,1
55,47,69,13,0
28,11,33,7,1
30,6,22,10,0
23,648,29,1,0
20,191,81,9,0
25,270,44,3,1
42,78,32,5,0
38,350,59,8,1
47,782,77,3,0
21,853,68,3,0
18,812,24,1,0
59,164,18,7,0
48,60,22,4,0
64,197,58,10,0
34,646,67,6,0
36,226,36,5,0
61,528,92,1,1
41,107,13,9,1
35,215,55,13,1
40,198,52,6,0
37,494,12,6,1
20,879,58,11,0
25,133,85,10,0
62,995,26,11,0
36,186,55,9,1
37,508,8,14,0
39,407,7,6,1
27,450,51,14,0
64,52,54,14,0
62,158,33,14,0
46,637,67,4,1
28,363,77,7,0
45,904,64,7,1
64,258,66,4,0
58,441,40,2,0
51,525,89,6,0
57,713,0,8,0
23,210,65,9,0
43,500,31,8,0
54,524,58,13,0
35,699,79,14,0
43,312,84,2,0
61,990,18,8,1
60,731,8,6,0
20,290,67,2,0
42,67,56,10,0
58,652,93,2,0
43,405,74,11,0
18,385,64,8,1
23,5,93,5,1
38,847,30,11,0
37,279,37,1,1
21,516,49,11,0
54,740,14,6,0
63,692,24,13,1
33,326,46,9,0
51,884,29,8,1
46,589,54,1,0
41,16,81,12,0
56,33,42,1,0
23,916,5,3,0
21,922,29,12,0
51,498,65,1,1
49,823,50,3,1
49,991,10,8,1
22,110,52,14,0
43,359,70,11,1
29,340,41,7,1
25,462,30,1,0
33,834,7,12,0
25,973,82,1,1
39,738,22,9,0
25,368,39,10,0
56,307,29,7,0
45,74,1,3,1
44,535,26,12,1
34,232,97,8,1
44,765,81,3,0
36,460,93,10,1
26,816,82,4,1
49,662,60,1,1
61,728,41,11,1
35,876,40,6,0
44,724,45,1,1
53,97,67,1,0
46,370,40,13,0
53,401,36,1,0
49,117,0,3,0
50,834,50,1,0
41,536,6,7,1
24,273,84,2,1
49,296,37,13,0
55,442,25,14,0
26,456,30,12,0
41,251,45,4,1
42,304,0,9,0
38,223,10,3,1
63,782,56,13,1
56,295,70,3,1
26,495,54,11,0
58,341,0,14,0
61,826,11,1,1
20,262,52,13,0
50,111,49,7,0
51,731,58,12,0
41,632,35,9,0
37,650,47,7,0
47,570,48,12,0
22,388,29,6,0
55,393,4,8,1
41,543,69,5,1
37,616,6,11,1
53,730,31,10,1
59,956,68,14,0
44,160,40,8,0
58,160,32,8,0
46,346,82,14,0
21,365,63,14,0
28,433,65,7,0
34,616,52,10,1
41,922,86,6,0
45,956,16,5,0
45,229,90,11,1
30,939,72,2,1
58,257,99,5,1
57,402,71,11,0
60,133,69,2,0
54,261,77,2,0
33,806,39,6,0
28,504,44,1,1
24,588,54,6,0
43,692,5,4,1
44,516,62,6,0
19,246,93,4,1
18,579,29,14,1
29,988,36,4,1
23,642,71,11,0
25,100,75,9,0
62,410,92,4,0
31,683,2,5,0
23,388,11,13,0
61,168,97,5,0
35,127,79,4,0
61,312,46,12,0
44,923,88,3,0
27,972,8,4,0
59,348,59,9,0
26,677,99,11,0
41,151,16,7,1
34,786,34,6,0
19,818,88,3,0
29,872,90,6,0
50,279,56,14,1
57,607,8,1,0
53,252,4,10,0
59,530,25,9,0
42,294,97,3,1
45,245,71,11,0
60,854,33,9,0
20,114,68,9,0
59,676,13,1,1
64,370,62,5,0
34,726,73,6,1
33,16,61,12,0
33,271,59,12,0
60,493,93,1,0
51,48,30,7,0
55,320,77,11,0
28,52,28,4,1
36,42,91,7,0
23,16,33,7,0
59,134,41,4,0
40,913,85,1,0
27,230,87,8,1
52,873,99,3,0
46,535,26,13,1
55,507,40,4,0
58,601,22,9,0
57,820,78,6,0
22,231,25,5,1
57,965,44,6,0
64,371,58,7,1
54,622,52,13,1
49,891,25,10,0
21,236,84,10,0
50,700,24,13,0
23,131,11,7,0
35,570,35,6,0
19,929,7,8,0
55,265,85,8,0
58,602,75,10,0
64,309,63,1,0
22,669,59,12,0
32,250,50,13,0
48,985,81,3,1
27,782,63,12,0
55,825,97,9,1
61,386,56,1,1
39,716,80,5,0
45,759,71,5,1
61,879,35,7,0
40,468,27,11,1
52,385,42,4,0
61,180,25,13,0
58,841,67,3,0
28,862,68,13,0
61,100,49,1,0
27,350,64,12,0
31,205,6,2,0
39,93,10,1,0
60,694,0,14,0
35,282,39,7,0
20,422,44,1,1
19,698,61,5,0
55,521,27,9,0
37,548,91,8,0
34,196,77,13,1
21,823,82,10,0
35,32,54,6,0
60,841,35,7,0
26,860,73,13,0
57,1,2,8,1
37,832,36,13,0
48,468,25,11,1
19,547,15,9,0
20,110,78,7,0
22,547,6,4,0
25,2,44,4,0
55,714,40,12,0
36,323,36,7,1
24,202,0,4,0
30,67,36,8,1
26,765,18,9,0
57,790,84,6,0
29,744,94,10,1
28,288,19,13,0
35,133,63,8,1
56,206,88,10,1
48,881,53,3,1
18,576,35,12,0
30,654,66,3,0
21,390,45,7,1
39,515,29,14,0
64,485,83,4,1
50,851,27,14,0
54,243,99,13,0
50,871,95,11,0
50,695,97,13,0
38,887,52,1,1
60,289,39,4,0
41,531,58,1,0
25,409,17,8,0
26,248,99,7,1
39,349,38,12,0
23,173,40,4,0
25,502,78,10,0
51,214,32,9,0
45,406,28,2,1
64,422,79,7,0
36,833,37,12,0
48,243,56,12,0
48,871,90,3,1
23,605,35,5,1
22,556,73,13,0
31,158,76,2,1
18,909,43,5,0
41,381,0,7,0
22,135,77,10,0
51,18,44,14,0
54,868,74,11,0
47,777,19,9,1
63,483,32,8,0
53,871,29,13,1
34,381,25,10,0
29,739,55,13,0
42,736,12,5,0
41,30,59,8,0
45,494,39,10,0
52,490,26,6,1
63,467,2,7,1
49,116,66,9,0
28,913,20,3,0
26,15,11,8,1
23,756,54,6,0
63,993,11,8,1
36,824,81,2,0
41,940,92,10,0
21,392,96,9,1
37,131,89,6,1
23,868,62,2,0
63,667,32,10,0
54,569,40,14,0
44,383,84,9,0
55,46,99,5,1
39,980,7,3,0
41,248,85,10,0
52,848,11,14,0
18,971,59,12,0
61,150,99,6,0
48,62,66,2,0
58,643,7,8,1
56,474,77,13,0
56,827,93,11,0
61,586,13,10,0
54,485,87,1,0
36,657,46,14,0
38,672,4,3,0
47,173,34,4,0
61,592,71,14,0
44,320,19,2,0
61,277,1,8,0
60,721,38,8,0
58,641,56,10,0
36,180,36,7,1
24,113,93,2,0
29,759,0,9,0
63,791,30,5,1
36,94,10,14,0
45,507,39,9,0
23,509,85,8,0
47,525,59,8,0
57,985,32,12,0
37,359,10,6,1
37,687,25,7,0
61,83,59,3,1
32,876,34,12,0
47,257,1,4,0
19,905,17,7,0
46,749,31,10,0
21,541,43,8,1
26,156,64,8,1
35,577,76,11,1
45,806,22,12,0
61,208,32,2,0
58,569,39,7,0
31,636,57,8,0
41,895,84,12,0
21,766,58,2,0
20,143,0,2,0
50,298,28,5,1
43,82,7,6,1
52,180,92,13,0
25,780,76,4,0
46,478,18,8,1
56,476,29,4,1
59,743,13,2,0
55,665,63,4,0
49,139,47,10,0
39,989,92,4,1
41,750,96,5,0
44,988,86,3,0
19,977,92,12,1
61,834,94,5,0
51,927,46,14,0
20,676,12,2,0
20,942,86,6,1
46,856,58,14,1
63,73,82,11,0
36,756,5,12,1
63,623,84,4,0
19,324,89,6,0
21,222,9,14,0
30,971,43,1,0
60,703,7,6,0
60,340,17,14,1
54,95,63,10,1
56,859,29,2,1
29,700,28,14,0
59,275,74,2,0
64,710,42,5,1
30,997,45,3,0
46,77,85,12,1
56,512,55,6,0
52,900,64,5,0
39,632,44,10,0
63,698,56,10,0
54,663,9,7,1
19,637,23,3,0
30,989,51,11,0
48,16,13,13,1
45,908,25,13,0
32,549,26,6,0
41,594,20,13,1
52,383,82,11,1
53,692,41,4,0
50,308,15,13,0
31,413,54,11,0
63,541,95,2,0
31,654,35,9,0
49,544,93,12,1
42,175,45,4,0
20,840,65,2,0
51,345,44,14,0
19,501,40,7,1
54,7,45,8,0
60,512,69,6,0
47,592,47,5,0
27,604,48,13,1
64,136,10,7,0
36,714,84,14,0
27,314,19,10,0
19,578,79,6,0
25,765,46,9,0
50,604,94,11,1
43,347,54,10,0
40,237,15,7,0
25,628,34,3,1
61,797,41,10,0
54,913,56,5,0
40,456,51,13,1
34,569,42,1,0
38,727,69,1,0
22,89,4,9,0
62,18,17,10,0
36,584,44,10,0
60,991,85,4,0
50,446,39,1,0
58,357,47,3,0
61,19,75,13,1
46,549,70,6,0
36,585,82,3,0
63,10,82,13,1
20,571,60,7,0
60,661,74,1,1
42,689,39,4,0
41,154,85,10,0
53,569,97,5,0
19,749,87,14,0
46,341,52,12,0
49,863,41,5,0
20,653,74,4,1
43,525,51,2,1
64,590,13,12,0
58,585,17,13,0
24,827,48,3,0
38,673,8,3,1
19,106,52,13,0
31,625,55,6,0
32,628,37,12,0
64,279,76,4,1
45,592,10,10,0
22,303,81,2,0
47,499,38,13,1
36,982,21,12,0
27,820,79,12,1
42,268,24,1,0
19,758,82,10,0
52,895,42,14,0
25,48,71,14,1
19,583,37,12,0
63,5,15,14,1
50,16,10,2,0
35,867,86,11,0
20,568,99,6,1
37,857,81,9,0
22,87,3,8,0
53,188,32,13,0
28,497,96,9,0
57,659,51,13,0
46,322,66,10,0
64,928,57,2,1
27,907,69,2,0
60,730,2,6,1
21,679,70,9,0
27,336,46,7,0
62,0,59,4,0
18,858,93,10,0
42,188,96,7,0
51,642,52,11,0
27,787,54,12,0
47,788,23,1,1
39,762,53,1,0
23,875,59,1,0
30,914,28,10,1
21,474,36,8,0
21,842,53,4,0
38,325,11,6,0
34,939,53,13,0
47,849,66,5,0
38,572,52,3,0
47,682,29,11,0
63,909,59,3,1
63,943,59,3,0
46,137,71,12,0
60,805,10,14,1
48,347,50,9,0
29,335,87,7,0
51,124,82,10,0
55,526,37,3,0
42,657,98,11,0
19,582,90,3,0
60,685,39,9,0
23,791,27,5,0
43,297,90,8,1
46,935,33,1,0
37,556,62,3,0
46,190,16,12,0
42,995,8,11,0
24,803,34,2,0
59,707,84,9,0
61,61,17,6,0
32,608,60,3,0
63,353,26,9,0
59,638,22,14,0
55,930,33,8,1
32,450,17,7,0
20,925,78,5,0
26,721,81,10,0
52,724,67,7,0
32,245,61,8,0
61,606,94,5,1
50,514,48,11,0
30,396,3,2,0
50,401,51,7,0
61,778,58,13,0
53,236,2,5,0
40,625,91,10,0
29,537,88,9,1
33,696,58,14,0
34,575,69,10,1
61,217,67,12,0
19,982,9,5,1
26,67,49,5,0
30,952,53,14,0
33,429,34,8,0
33,87,41,4,1
50,939,31,14,0
54,615,44,6,0
54,471,23,6,0
24,743,77,12,0
33,197,84,5,0
28,602,10,8,1
21,422,33,3,0
22,667,21,1,0
36,763,91,5,0
59,995,30,10,0
28,402,13,3,0
64,232,50,6,0
21,704,88,12,0
61,779,30,6,0
59,697,13,13,0
27,724,79,5,1
19,203,35,4,0
29,918,96,8,1
56,950,74,8,0
62,225,76,6,0
51,446,27,3,1
32,234,44,5,0
38,550,14,13,0
35,218,2,4,1
22,329,88,10,0
32,26,60,12,0
54,666,9,5,0
18,482,34,3,1
58,941,12,6,0
61,782,45,12,0
30,919,84,6,0
31,531,57,2,0
18,625,52,11,0
32,469,52,11,0
23,565,51,9,0
59,409,42,10,1
44,537,41,12,1
20,631,58,3,1
55,102,9,8,0
53,962,10,13,1
33,908,57,9,0
45,601,52,12,0
29,220,5,14,0
45,644,45,3,0
46,114,43,10,0
35,606,69,14,0
64,912,34,5,0
38,871,91,10,0
59,878,57,6,1
39,140,51,6,1
60,388,75,2,1
24,824,10,7,0
58,259,91,3,1
56,244,78,2,0
43,908,47,7,0
29,78,98,2,0
37,393,42,12,0
34,175,43,13,0
57,190,5,6,0
59,392,20,12,1
43,801,11,3,0
51,474,66,11,0
36,773,14,10,1
62,270,40,4,1
18,809,32,13,0
60,527,15,3,1
34,194,6,8,0
63,966,3,11,1
49,588,76,10,0
43,763,44,6,0
20,126,58,11,0
53,184,57,5,0
58,352,95,11,0
30,140,66,1,0
47,832,7,2,0
47,792,92,5,0
57,693,1,2,0
56,524,46,9,0
62,799,69,4,1
31,547,66,8,1
19,292,71,2,0
48,281,81,1,0
59,318,12,5,0
19,378,90,6,0
34,351,3,14,1
58,195,70,14,0
45,0,59,13,1
35,225,71,2,1
55,505,79,6,0
52,552,68,12,1
59,152,93,12,0
36,374,74,6,0
63,959,79,5,0
28,218,28,14,0
52,509,89,12,0
30,382,86,11,1
25,102,53,1,0
41,919,24,13,1
58,818,96,4,0
45,999,33,1,0
52,886,85,4,0
20,98,71,3,0
60,330,90,9,0
28,974,54,6,0
54,529,70,6,0
41,114,86,3,0
21,174,99,10,1
61,834,19,8,1
28,17,28,9,0
25,79,50,10,0
23,336,73,6,1
49,863,68,2,0
44,3,4,9,0
29,808,51,1,0
26,873,57,8,0
18,673,45,1,0
60,50,5,2,0
21,228,57,14,1
40,144,0,3,1
20,501,97,2,1
20,857,78,11,1
29,297,56,1,1
41,387,73,5,0
44,826,57,5,0
50,124,79,10,0
27,519,12,8,0
23,426,10,5,1
58,501,0,1,0
27,44,45,8,0
25,358,58,6,0
25,190,34,7,0
37,903,97,4,0
23,178,81,3,1
26,25,37,4,0
63,524,27,8,1
25,942,66,6,0
37,347,2,7,0
55,421,54,3,0
47,154,92,5,1
39,173,62,5,1
61,969,33,14,1
63,103,91,7,0
55,596,70,2,0
64,901,47,6,0
32,786,80,12,1
59,815,95,2,0
19,232,5,2,0
49,430,87,4,1
59,223,31,6,0
34,22,69,13,0
57,777,52,13,1
25,641,29,5,0
45,724,69,2,0
63,155,12,13,0
46,396,66,11,0
52,990,96,12,1
31,903,16,9,0
44,27,44,6,1
43,536,68,14,0
62,780,85,12,0
44,230,72,6,0
60,876,85,1,0
19,898,24,4,1
41,430,83,14,0
32,864,69,2,0
59,915,37,1,0
28,626,11,2,0
38,193,18,13,0
51,299,22,14,0
44,867,48,14,0
56,483,18,5,0
48,764,32,5,0
18,44,18,3,1
60,748,24,11,0
45,290,3,10,0
63,954,64,5,0
22,373,7,10,0
42,383,58,6,0
34,333,83,13,0
23,192,54,11,1
28,96,18,3,0
63,589,65,4,1
59,482,67,8,1
49,735,96,14,1
24,769,96,4,0
31,660,57,11,0
33,733,55,5,0
56,612,22,3,1
32,553,28,2,0
19,400,97,10,1
51,151,35,14,0
29,772,2,13,0
35,162,52,9,0
50,470,99,14,0
46,282,39,6,0
35,438,39,14,0
54,552,14,6,0
62,379,28,3,0
36,632,11,2,1
45,859,66,1,1
24,448,86,3,0
25,325,43,7,0
58,921,95,1,0
64,868,63,14,0
48,172,93,1,0
54,637,84,5,0
53,890,27,1,0
18,913,57,4,0
41,717,87,14,0
58,591,86,11,0
62,299,75,6,1
34,937,90,6,1
29,483,27,9,0
41,159,23,5,0
60,999,14,4,0
62,775,32,3,0
23,361,53,2,0
60,876,98,6,0
34,245,26,1,0
41,47,83,11,0
57,689,46,8,0
44,139,7,13,0
59,399,29,6,0
37,443,25,1,1
46,531,27,14,0
52,424,71,12,1
59,854,97,5,0
34,697,37,9,1
38,578,59,14,0
22,119,94,9,1
49,866,34,4,0
34,774,45,2,0
21,601,13,3,0
36,78,68,3,0
64,310,87,13,1
33,100,18,3,1
36,175,68,9,0
20,679,71,9,0
45,282,25,4,0
33,109,66,13,0
46,799,30,13,0
41,132,32,13,0
45,865,62,14,1
41,656,16,9,0
23,893,80,1,0
57,527,89,7,0
42,578,58,5,0
54,101,48,4,0
43,349,15,11,0
60,765,3,3,0
47,674,39,12,0
32,87,74,7,0
52,61,48,9,0
60,701,74,11,0
42,945,71,3,0
22,693,88,12,0
32,326,42,3,0
51,186,93,11,1
35,482,40,14,0
58,323,39,6,0
61,80,1,8,0
22,23,32,3,1
60,842,51,9,0
31,259,45,3,0
31,812,87,1,0
42,958,45,14,1
53,714,1,13,1
44,545,49,2,0
45,88,5,11,1
61,955,62,2,1
53,510,29,6,1
23,230,20,10,0
44,247,3,2,0
59,402,56,10,0
50,232,97,14,1
59,902,56,7,1
19,565,77,2,0
27,393,58,8,1
33,697,33,12,0
30,496,7,2,0
42,963,52,7,0
43,732,18,11,0
26,147,99,13,0
39,841,47,7,1
42,678,96,12,0
36,435,58,11,0
41,306,47,5,0
57,133,8,6,1
64,542,21,6,0
31,684,93,5,1
38,672,20,11,0
42,956,33,4,0
38,224,15,7,1
21,23,87,8,1
49,925,51,6,0
50,203,3,5,0
59,554,30,4,0
53,917,20,10,0
52,747,80,2,0
28,822,22,11,0
54,380,10,5,0
26,437,41,2,0
31,892,22,1,0
35,589,60,2,0
56,230,35,5,0
25,380,76,3,0
26,435,27,1,1
33,957,24,2,1
41,227,61,11,0
40,582,82,11,0
53,305,45,3,0
60,158,32,4,0
32,376,92,13,0
62,829,69,5,1
47,237,36,2,0
20,189,34,5,0
25,514,19,11,0
44,813,25,2,0
30,966,37,1,0
33,941,13,11,1
59,450,86,8,0
53,544,45,6,0
42,978,41,7,0
41,625,66,11,0
37,543,77,5,0
44,139,88,3,0
64,181,88,3,0
36,341,63,8,1
59,178,50,13,1
35,264,23,12,1
20,464,14,7,0
64,457,54,10,0
63,596,95,1,1
36,499,64,2,0
46,0,20,3,1
32,827,40,5,1
34,985,0,1,0
26,874,0,10,0
39,189,28,11,0
20,570,6,4,0
25,657,22,6,0
61,367,97,3,1
20,615,13,8,0
25,227,33,14,1
56,988,32,14,1
64,703,96,13,0
58,964,78,13,0
35,265,23,12,0
63,168,21,1,0
39,447,77,9,0
41,376,13,5,0
52,412,9,4,0
32,610,37,3,0
51,456,39,1,1
20,408,25,8,0
57,589,50,13,0
46,954,93,2,0
61,286,58,13,0
46,158,54,9,0
56,591,35,8,0
27,687,36,6,0
39,936,65,10,0
33,165,30,12,0
49,150,24,8,0
46,306,66,1,1
33,306,68,5,0
26,307,47,14,0
22,868,5,9,1
64,450,81,5,0
44,846,63,4,0
35,875,13,12,0
38,356,80,13,1
35,121,67,5,0
43,316,16,9,1
37,981,66,9,0
37,660,47,11,0
27,228,94,6,0
48,965,10,5,0
43,58,97,9,1
29,964,71,14,0
52,235,33,12,0
57,744,5,7,1
43,535,62,2,0
33,796,18,13,1
42,58,18,9,0
43,465,12,5,0
63,79,63,11,1
46,936,33,5,0
22,968,65,1,1
40,926,14,3,0
36,931,66,5,0
37,718,67,4,0
64,828,39,7,0
26,143,76,3,1
50,774,34,10,0
48,2,28,7,1
60,674,65,2,1
19,45,92,14,1
41,189,62,7,0
53,320,93,3,0
23,40,89,4,0
56,848,55,4,0
54,181,49,12,0
22,977,21,13,1
22,149,68,5,0
34,121,17,13,0
42,560,17,1,1
55,114,68,9,0
52,407,51,5,0
32,883,24,7,0
54,670,16,9,0
30,977,50,8,0
52,610,80,11,0
62,234,42,1,0
20,975,6,2,0
40,978,83,14,0
42,949,83,7,0
58,734,9,2,1
44,41,19,6,0
27,728,77,5,1
41,122,12,7,0
48,425,26,7,0
35,84,89,13,0
19,281,89,1,0
62,507,31,6,0
23,348,56,13,1
51,159,25,13,1
43,901,96,14,0
64,175,59,10,0
40,623,57,10,1
24,139,20,4,0
48,523,30,13,1
50,939,33,3,0
41,665,16,9,1
44,249,74,14,0
49,103,35,13,0
28,100,4,7,1
26,7,47,9,0
37,53,64,14,0
48,173,47,4,0
50,738,98,5,1
26,930,17,3,1
42,887,93,9,0
59,859,76,3,0
51,483,68,2,0
47,938,70,3,1
20,291,11,7,0
18,809,0,7,0
34,465,95,6,1
59,741,29,13,0
30,582,7,12,0
33,629,95,8,0
54,935,55,5,0
23,75,35,2,1
44,938,37,12,0
48,944,12,11,0
48,461,68,12,1
49,158,99,2,0
44,778,38,1,0
27,18,4,8,1
54,86,42,11,0
36,836,59,14,1
30,110,57,8,0
20,456,61,14,0
40,717,81,14,1
41,568,96,8,0
57,277,0,6,0
19,568,5,10,0
51,104,18,3,1
36,889,64,8,0
38,278,25,8,0
45,679,54,3,1
32,833,68,4,0
55,349,28,6,0
20,123,99,11,0
64,749,19,13,1
18,46,93,5,0
44,612,38,3,0
62,628,8,13,0
57,607,98,7,0
41,414,58,2,1
50,170,28,12,0
48,216,75,1,0
27,394,69,11,0
63,314,4,5,0
38,684,6,13,0
18,9,32,11,0
40,617,8,3,0
56,29,87,12,1
34,781,14,13,0
25,560,23,1,1
45,205,36,1,0
35,925,83,7,0
42,299,50,10,0
25,343,20,14,1
41,486,60,12,0
47,383,67,14,0
43,385,47,12,0
43,763,54,2,0
40,487,60,13,0
23,786,23,2,0
45,515,62,9,0
39,981,88,4,0
52,496,53,6,0
18,708,10,1,1
34,456,40,12,1
30,498,78,9,0
44,658,42,11,0
42,595,47,7,0
40,483,43,3,0
57,510,97,6,1
50,324,89,9,0
23,952,17,7,0
53,169,38,6,0
59,741,38,7,0
18,314,46,10,0
27,872,65,14,0
21,992,49,7,0
38,598,96,10,1
20,308,76,11,0
28,400,63,14,0
36,288,71,12,1
32,220,97,14,0
18,243,72,7,1
55,906,14,3,1
38,272,17,10,0
40,439,99,10,1
49,872,32,4,0
37,497,91,12,0
36,570,56,14,0
22,352,3,12,0
18,133,67,2,0
50,612,61,10,0
62,390,81,11,0
19,594,82,14,1
40,223,0,9,0
55,500,42,8,1
19,923,27,14,0
37,631,56,12,1
63,598,67,6,0
31,937,51,6,1
35,156,7,13,0
58,278,50,12,1
63,188,85,6,0
55,513,27,11,0
53,314,91,9,1
41,705,38,9,0
21,370,31,3,0
52,57,67,3,0
63,284,53,8,1
30,389,71,4,0
62,402,12,11,0
18,296,68,8,1
22,605,46,7,0
58,78,83,6,0
21,635,64,11,0
56,405,91,4,0
37,342,35,7,0
49,460,86,12,0
45,741,46,4,1
24,475,96,7,0
52,346,90,9,0
28,205,35,4,1
59,844,1,5,0
47,41,68,7,0
35,478,1,9,0
43,640,93,3,0
21,917,65,14,0
56,631,1,2,0
56,215,14,3,0
46,974,15,2,1
29,426,36,11,1
53,640,77,11,1
57,41,77,8,0
59,758,85,6,0
56,869,81,4,1
31,968,27,13,0
51,860,53,5,0
52,830,87,8,1
33,887,4,1,0
36,905,35,11,1
18,221,99,12,0
42,375,14,8,0
38,39,66,6,0
38,265,93,5,0
58,262,35,6,0
44,580,71,12,0
49,37,71,12,0
59,433,53,8,1
63,809,87,9,0
58,601,45,6,0
52,51,63,2,1
37,193,81,3,1
50,279,4,8,0
55,839,72,7,0
54,205,42,14,0
51,161,85,8,0
62,289,68,5,0
25,103,91,11,1
63,395,41,7,0
31,336,39,7,1
21,437,65,2,0
59,784,21,13,1
43,835,74,10,0
61,394,50,13,0
26,995,43,7,0
49,335,99,11,0
32,436,86,8,0
25,321,24,6,0
55,866,95,7,0
28,272,49,13,1
18,772,86,3,1
20,979,38,10,0
36,352,52,10,0
47,428,22,4,1
64,703,85,14,1
19,509,89,10,0
36,972,60,6,0
24,728,46,1,0
20,792,32,10,1
39,157,30,11,1
52,270,20,8,1
41,876,78,1,1
61,919,42,9,0
28,360,49,3,1
62,836,80,11,1
24,574,76,12,0
60,178,2,12,0
57,956,98,13,0
42,871,44,5,1
53,573,36,5,0
20,230,25,9,0
23,95,31,3,1
64,575,39,9,0
37,671,15,10,1
22,349,98,4,0
21,99,71,14,0
19,114,53,9,0
23,855,23,13,0
26,377,11,14,0
37,746,52,8,0
57,319,84,11,0
49,600,99,6,0
47,163,15,12,0
50,157,0,9,0
46,667,79,5,0
42,614,81,1,0
29,123,53,14,0
46,462,86,8,0
21,665,54,14,1
62,983,47,12,1
21,167,14,14,1
37,937,18,2,0
43,420,34,14,0
47,72,90,5,0
62,808,63,11,0
60,314,13,13,0
62,241,40,8,0
18,773,86,12,0
22,771,75,4,0
26,672,23,6,1
50,22,75,1,0
61,494,44,8,1
57,367,88,7,0
38,734,61,7,0
58,757,65,11,0
35,303,36,9,1
49,156,25,9,0
30,723,22,1,0
19,415,78,11,0
45,174,81,5,0
27,242,63,4,1
29,257,54,12,1
33,760,50,7,1
34,678,55,1,0
35,671,44,2,0
57,573,36,11,0
25,572,65,8,0
39,524,31,14,1
37,651,91,6,0
48,337,86,13,0
57,463,62,1,1
63,887,96,5,1
22,992,52,10,0
62,458,71,7,1
55,478,96,2,0
27,612,51,3,0
25,873,22,12,0
33,202,93,14,0
33,872,88,9,0
53,35,17,7,1
29,504,26,1,1
22,901,12,14,1
44,425,1,11,1
58,695,90,4,0
63,856,65,2,1
43,357,42,4,1
49,934,10,2,1
52,427,66,5,0
49,734,96,13,0
26,234,19,11,0
44,233,54,3,0
45,828,20,9,0
43,670,29,8,1
56,52,24,10,1
64,945,37,9,1
23,158,39,10,0
23,516,36,8,0
23,263,46,7,0
30,373,96,4,0
27,85,6,4,0
36,894,3,13,1
22,108,94,6,0
48,151,78,8,0
37,836,35,2,0
60,202,37,3,0
31,880,97,4,0
58,192,90,10,0
19,769,81,10,1
44,324,35,3,0
54,139,95,4,1
52,678,97,2,0
41,96,0,10,0
48,822,14,5,0
45,847,66,1,0
42,339,25,6,0
28,665,77,4,0
61,745,71,5,1
38,809,28,5,1
56,858,90,13,0
51,323,31,6,0
22,714,65,13,0
59,555,75,8,1
26,188,67,14,0
55,539,33,9,1
60,918,12,13,0
24,292,33,3,0
37,838,80,11,0
49,508,97,5,0
59,347,36,6,0
19,581,5,8,0
51,539,10,10,0
33,270,72,4,0
45,251,29,13,1
54,616,95,7,0
58,146,56,11,1
38,473,5,13,0
